name,openPrice,high_low,close,prevCloseDate,marketCap,sharesOutstanding,float,normalizedEPS,mthvwap,unadjVWAP,adjVWAP,peratio,price/Sales,price/CF,pricebookvalue,dividend,divident_5_yr_avg,debt,long term debt/equity,enterpriseValue,assets,cash,roe,roa,capEx,EBIT,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita
Japan Foods,0.430,0.455,-,11 May 2019,79.37M,173.62M,22.61%,0.03,0.24M,SGD 0.4431,SGD 0.4431,19.95389010989011,1.0583576862697741,9.425032967032967,2.373,4.615,4.097,-21.89M,-,57.48M,43.26M,21.89M,17.585,8.695,-3.88M,-,66.98M,6.52M,6.266,3.74M,5.590,1.998,-2.108,-
SUTL Enterprise,0.575,0.585,-,11 May 2019,50.58M,86.46M,41.11%,0.07,0.16M,SGD 0.58593,SGD 0.58593,8.567991452991453,2.457769011615165,4.418162393162393,0.882,3.419,2.222,-45.41M,-,5.17M,126.15M,45.41M,10.491,4.400,-2.67M,-,19.88M,6.69M,35.926,5.80M,28.224,-32.095,-,-
Grand Banks,0.280,0.260,-,11 May 2019,47.90M,184.23M,31.32%,0.05,0.17M,SGD 0.29504,SGD 0.29504,4.974666666666666,0.6377393689986282,3.8930370370370366,0.859,1.923,-,0.43M,3.64M,41.93M,82.25M,8.44M,18.693,11.390,-8.27M,-,80.73M,5.77M,8.319,9.40M,11.640,9.788,-,-
BBR,0.172,0.167,-,11 May 2019,54.23M,322.39M,55.70%,-0.01,1.25M,SGD 0.1785,SGD 0.1785,-,-,-,0.400,2.395,-,44.04M,72.81M,98.26M,289.11M,56.69M,-2.450,-,-0.89M,-,-,-4.66M,-,-,-,-23.362,-,-
LCT,0.315,0.325,-,11 May 2019,12.89M,35.24M,70.34%,0.05,0.24M,SGD 0.35096,SGD 0.35096,5.222109375,4.805241943359374,5.803875,0.394,-,-,-7.82M,-,3.23M,169.01M,47.74M,6.606,6.534,-0.71M,-,2.60M,12.83M,112.238,2.16M,83.055,-68.479,-31.306,-
IEV,0.021,0.013,-,11 May 2019,3.72M,285.51M,49.16%,-0.01,0.29M,SGD 0.01455,SGD 0.01455,-,4.22478,-,-,-,-,0.61M,-,4.33M,24.23M,1.11M,-,-23.132,-0.87M,-,0.97M,-8.61M,-290.716,-2.87M,-296.253,-57.188,-,-
Manhattan Res,0.022,0.022,-,11 May 2019,25.01M,1.14B,65.31%,-0.01,1.63M,SGD 0.02673,SGD 0.02763,1.9044347826086956,0.81337618147448,2.365478260869565,0.265,-,-,-46.06M,14.12M,-21.05M,253.73M,66.22M,4.253,1.349,-2.79M,-,28.15M,10.20M,36.229,3.74M,11.936,2.418,6.948,-
Interra Resource,0.030,0.032,-,11 May 2019,18.80M,585.97M,59.25%,0.00,7.06M,SGD 0.03497,SGD 0.03497,15.843749999999998,0.81826171875,7.376250000000001,0.512,-,-,-7.65M,-,11.16M,39.76M,6.64M,3.533,1.645,-8.48M,-,20.19M,0.37M,2.452,1.18M,5.233,-25.416,-37.266,-
TTJ,0.275,0.280,-,11 May 2019,98.00M,349.50M,13.00%,0.03,0.21M,SGD 0.28315,SGD 0.28315,15.018928571428571,1.0957908163265304,11.300535714285713,0.710,2.500,6.579,-51.54M,0.06M,45.33M,166.68M,56.75M,6.608,3.664,-23.84M,-,86.24M,10.64M,9.208,6.40M,7.011,-6.166,-9.686,-
Bund Center,0.550,0.600,-,11 May 2019,456.29M,758.77M,15.30%,0.03,0.54M,SGD 0.58566,SGD 0.58566,15.736416666666669,3.2249861111111118,11.322666666666668,1.047,7.000,-,-142.57M,0.02M,313.72M,498.96M,142.74M,6.194,5.573,-1.08M,-,118.88M,35.41M,29.787,26.52M,23.081,-0.112,-2.546,-
Sincap,0.006,0.008,-,11 May 2019,13.60M,1.70B,54.20%,-0.00,16.41M,SGD 0.01029,SGD 0.01029,-,-,-,0.314,-,-,9.81M,28.45M,23.41M,282.36M,13.00M,-0.403,-,-0.08M,-,-,4.19M,-,-,-,-42.686,-,-
Silkroad Nickel,0.350,0.350,-,11 May 2019,44.60M,127.10M,18.14%,-0.04,0.15M,SGD 0.48821,SGD 0.38524,-,5.721,-,2.668,-,-,0.12M,0.09M,44.73M,15.11M,0.09M,-45.887,-39.858,-1.47M,-,7.80M,-4.71M,-81.980,-6.55M,-84.055,-41.038,-,-
Datapulse Tech,0.255,0.255,-,11 May 2019,56.08M,219.07M,61.11%,0.06,3.25M,SGD 0.27735,SGD 0.27557,1.58508,55.36800720000001,1.3851600000000002,0.687,3.922,2.026,-80.54M,-,-24.99M,85.07M,81.18M,62.121,57.629,-1.38M,-,1.05M,-2.86M,-239.811,41.04M,"3,895.072",-57.196,29.242,-
MarcoPolo Marine,0.016,0.017,-,11 May 2019,59.92M,3.52B,38.21%,0.02,50.58M,SGD 0.01963,SGD 0.01962,0.13741176470588234,2.159612456747405,0.3115294117647059,0.538,-,-,-17.39M,0.09M,42.13M,124.76M,17.95M,-,142.713,-1.42M,-,24.57M,176.29M,731.738,173.41M,705.693,-47.851,0.543,-
Huationg Global,0.145,0.145,-,11 May 2019,21.95M,151.38M,16.52%,0.05,0.16M,SGD 0.15752,SGD 0.15752,3.0711805555555554,0.12471426504629629,0.9958680555555556,0.298,3.793,-,90.34M,51.10M,112.29M,234.65M,10.76M,10.287,3.022,-1.71M,-,177.82M,10.77M,6.059,7.20M,3.901,5.685,3.125,-
Koh Bros,0.225,0.235,-,11 May 2019,102.93M,412.46M,38.54%,0.01,0.63M,SGD 0.22905,SGD 0.22905,14.350108695652175,0.24403355387523631,5.079130434782609,0.343,2.553,1.685,241.43M,88.04M,344.36M,799.21M,80.63M,2.336,1.225,-17.33M,-,403.65M,10.24M,2.538,6.61M,2.292,4.477,-19.250,-
Accrelist,0.004,0.003,-,11 May 2019,16.75M,5.58B,64.49%,-0.00,23.12M,SGD 0.00343,SGD 0.00343,7.287,0.104,2.608,0.411,-,-,-1.84M,9.51M,12.70M,89.73M,12.75M,-0.778,3.524,-0.50M,-,160.81M,-0.35M,1.549,2.15M,1.869,-21.212,-,-
A-Sonic Aero,0.210,0.215,-,11 May 2019,12.61M,58.48M,41.65%,0.03,0.15M,SGD 0.21662,SGD 0.21662,6.132,0.04102325581395348,6.560790697674418,0.336,-,-,-25.85M,2.09M,-13.24M,73.59M,24.47M,5.486,0.847,-0.30M,-,296.65M,0.81M,0.371,2.01M,0.288,-3.904,-,-
Noel Gifts Intl,0.215,0.190,-,11 May 2019,19.47M,102.48M,7.42%,0.03,0.28M,SGD 0.23351,SGD 0.2163,10.45282722513089,0.9743983169321015,8.181256544502617,0.590,1.579,-,-10.34M,-,5.01M,38.75M,14.46M,9.212,5.686,-0.40M,-,25.34M,3.44M,9.217,2.10M,8.273,-0.674,-8.767,-
Colex,0.255,0.255,-,11 May 2019,33.79M,132.52M,13.32%,0.02,0.17M,SGD 0.26199,SGD 0.26199,10.455,0.488,5.146,0.820,2.157,-,-19.34M,0.18M,14.46M,49.98M,19.46M,8.106,6.619,-3.50M,-,69.30M,3.88M,5.603,3.23M,4.662,5.674,3.454,-
EnGro,0.820,0.820,-,11 May 2019,97.34M,118.62M,33.91%,0.04,0.06M,SGD 0.85704,SGD 0.85704,16.367,0.674,9.257,0.421,3.049,2.664,-39.00M,0.78M,58.34M,257.23M,43.72M,2.665,2.405,-1.41M,-,144.31M,-2.21M,-1.529,5.95M,4.180,-2.811,-25.506,-
MSC,0.310,0.305,-,11 May 2019,376.00M,400.00M,32.88%,0.08,3.31M,SGD 0.25374,SGD 0.25374,11.141704918032787,0.30371835528083846,7.389180327868853,1.080,1.064,1.325,255.98M,14.13M,631.98M,875.05M,37.03M,10.739,3.921,-18.63M,-,"1,280.91M",67.63M,5.280,34.30M,2.677,-4.134,-6.432,-
Pavillon,0.024,0.025,-,11 May 2019,9.69M,387.75M,24.80%,-0.03,0.21M,SGD 0.02346,SGD 0.02346,-,0.9705600000000001,-,0.299,-,-,-20.94M,-,-11.25M,57.09M,20.98M,-30.268,-24.410,-2.00M,-,14.38M,-13.95M,-96.983,-11.19M,-98.457,-,-,-
Thakral,0.455,0.450,-,11 May 2019,58.89M,130.86M,50.55%,0.07,7.27M,SGD 0.05126,SGD 0.4538,6.4043777777777775,0.3833796296296296,2.8998666666666666,0.446,6.667,-,32.84M,14.70M,91.73M,274.24M,11.51M,7.042,7.646,-1.85M,-,157.12M,25.53M,15.597,9.30M,12.881,-17.581,-,-
NSL,1.090,1.160,-,11 May 2019,433.33M,373.56M,16.93%,-0.01,0.22M,SGD 1.14327,SGD 1.14327,-,-,-,0.771,4.310,3.777,-282.49M,3.57M,150.84M,699.15M,304.66M,-0.672,-,-45.23M,-,-,-2.63M,-,-,-,-2.285,-,-
Koon,0.023,0.026,-,11 May 2019,6.84M,263.10M,21.84%,0.00,0.69M,SGD 0.027,SGD 0.028,23.95803846153846,0.04460502958579883,0.3529615384615385,0.119,-,-,68.88M,39.45M,75.72M,226.47M,2.94M,0.435,0.210,-0.58M,-,119.39M,10.66M,8.932,0.25M,0.399,-11.511,-,-
Hoe Leong,0.004,0.005,-,11 May 2019,28.10M,5.62B,10.95%,0.00,4.84M,SGD 0.00283,SGD 0.00283,3.3611428571428568,0.12669387755102038,1.3274285714285714,1.167,-,-,19.66M,80.40M,47.76M,72.78M,3.26M,-,12.401,-1.04M,-,72.39M,11.28M,15.585,8.99M,12.424,-37.339,-,-
MDR,0.002,0.002,-,11 May 2019,129.92M,64.96B,41.64%,0.00,130.34M,SGD 0.00106,SGD 0.00106,20.0,0.491,30.706,0.997,1.550,1.801,6.93M,0.32M,136.84M,160.77M,8.45M,2.681,2.062,-1.50M,-,264.87M,2.60M,0.980,2.63M,0.975,-18.428,-18.611,-
Allied Tech,0.011,-,-,11 May 2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Wong Fong Ind,0.170,0.200,-,11 May 2019,47.00M,235.00M,12.59%,0.01,0.14M,SGD 0.15255,SGD 0.15255,17.6528,0.6018425,7.318499999999999,0.950,1.800,-,-18.46M,9.22M,28.54M,74.41M,23.96M,4.641,3.776,-0.63M,-,56.46M,3.64M,6.446,2.26M,4.899,-9.474,-18.853,-
Memories,0.074,0.097,-,11 May 2019,48.79M,355.20M,17.15%,-0.01,0.29M,SGD 0.1211,SGD 0.1211,-,-,-,0.659,-,-,0.25M,-,36.49M,50.60M,9.08M,-18.632,-,-3.68M,-,-,-6.22M,-,-,-,-,-,-
Starland,0.160,0.160,-,11 May 2019,23.15M,144.73M,8.16%,0.01,0.16M,SGD 0.09632,SGD 0.09632,12.497,1.706,12.44,0.687,3.125,-,-28.94M,-,-5.79M,226.62M,153.29M,5.597,3.842,-0.03M,-,13.56M,13.82M,20.600,1.85M,13.655,-,-,-
BH Global,0.075,0.080,-,11 May 2019,24.00M,300.00M,68.84%,-0.02,0.42M,SGD 0.08123,SGD 0.08123,-,0.5220703125,-,0.354,-,-,10.98M,11.79M,34.98M,63.38M,6.37M,-12.182,-8.200,-0.72M,-,40.41M,-4.60M,-11.373,-4.02M,-13.627,-9.771,-,-
AF Global,0.200,0.175,-,11 May 2019,184.74M,1.06B,14.65%,-0.00,0.75M,SGD 0.16057,SGD 0.16057,-,-,-,0.627,5.714,-,22.89M,-,207.63M,490.40M,25.74M,-0.361,-,-3.83M,-,-,1.36M,-,-,-,-,-,-
ETC Singapore,0.021,0.024,-,11 May 2019,23.51M,979.70M,46.33%,0.00,5.25M,SGD 0.02524,SGD 0.0255,13.376125,0.28864062500000004,2.842,0.207,-,-,45.17M,31.34M,68.68M,318.07M,3.03M,1.540,2.050,-0.56M,-,62.30M,17.24M,27.670,1.81M,11.085,-5.005,-,-
Ntegrator Intl,0.007,0.008,-,11 May 2019,8.55M,1.07B,81.72%,-0.00,13.08M,SGD 0.00658,SGD 0.00658,-,0.20365625,-,0.480,-,-,14.12M,2.01M,22.67M,45.27M,6.95M,-4.960,-3.208,-0.11M,-,32.17M,-1.59M,-4.930,-0.89M,-4.908,-14.407,-,-
Fabchem China,0.158,0.159,-,11 May 2019,7.44M,46.80M,15.16%,-0.09,0.37M,SGD 0.1548,SGD 0.1548,-,0.20045457062616195,-,0.114,-,-,-6.15M,-,1.50M,511.71M,89.02M,-5.519,-4.962,-20.55M,-,36.64M,-19.99M,-13.396,-4.90M,-13.387,-17.120,-,-
TalkMed,0.530,0.525,-,11 May 2019,690.00M,1.31B,12.32%,0.02,0.18M,SGD 0.57136,SGD 0.57136,24.101371428571426,11.475497505668933,25.24718095238095,9.354,3.478,3.917,-73.99M,-,616.01M,91.27M,73.99M,39.574,30.815,-3.93M,-,61.28M,34.00M,55.490,28.91M,44.411,1.712,0.489,-
Ley Choon,0.012,0.016,-,11 May 2019,18.96M,1.18B,28.02%,0.00,4.45M,SGD 0.01737,SGD 0.01737,-,0.1184,2.8640000000000003,0.630,-,-,51.62M,129.36M,71.08M,129.20M,7.26M,5.230,-2.835,-3.68M,-,102.21M,3.87M,-0.608,-3.60M,-3.521,-,-,-
TSH,0.300,0.250,-,11 May 2019,11.09M,44.36M,70.21%,-0.06,0.24M,SGD 0.29798,SGD 0.28534,-,-,-,0.552,-,-,-1.39M,-,-,5.34M,1.06M,-14.801,-9.756,-,-,-,-0.78M,-,-0.58M,-,-,-,-
CSC,0.018,0.020,-,11 May 2019,46.85M,2.32B,36.98%,-0.01,6.22M,SGD 0.02033,SGD 0.02033,-,0.11744999999999997,5.533199999999999,0.386,-,-,80.47M,16.02M,108.50M,337.71M,18.73M,-10.321,-4.643,-11.18M,-,324.04M,-9.34M,-4.170,-18.23M,-5.199,-17.570,-,-
IPC Corp,0.320,0.305,-,11 May 2019,26.01M,85.29M,59.43%,0.31,1.10M,SGD 0.31048,SGD 0.31048,1.0911475409836067,3.1746476753560873,1.0292459016393443,0.244,-,-,-1.83M,4.10M,24.18M,117.81M,9.97M,26.397,23.634,-0.36M,-,9.02M,25.62M,284.045,24.97M,276.838,-28.102,6.488,-
AVJennings A$,0.535,0.510,-,11 May 2019,205.15M,394.43M,35.76%,0.08,2.01M,AUD 0.50397,AUD 0.50397,6.519656862745098,0.6030422914263746,6.807088235294118,0.499,9.901,6.699,130.72M,31.53M,330.96M,640.40M,13.39M,8.038,4.633,-0.02M,-,374.32M,45.08M,12.044,31.35M,8.374,11.359,-,-
Sunright,0.405,0.390,-,11 May 2019,47.89M,122.81M,36.44%,0.05,0.76M,SGD 0.42903,SGD 0.42903,29.305384615384618,0.35695118343195276,1.5306923076923078,0.579,0.769,0.612,-61.84M,18.98M,-7.51M,208.57M,91.14M,8.307,2.621,-14.46M,-,144.77M,15.15M,4.336,1.70M,3.635,26.269,-,-
CH Offshore,0.085,0.080,-,11 May 2019,56.56M,704.89M,7.23%,-,0.08M,SGD 0.09352,SGD 0.09352,-,4.853167968750001,-,0.462,-,-,4.71M,3.30M,61.27M,116.71M,4.25M,-,-22.948,-1.10M,-,13.16M,-18.29M,-211.049,-39.04M,-296.733,-,-,-
China Yuanbang,0.310,0.310,-,11 May 2019,21.50M,69.40M,21.80%,-0.13,0.30M,SGD 0.26594,SGD 0.26594,0.645,0.064,0.71,0.133,-,-,134.70M,78.96M,138.54M,"4,926.24M",180.31M,-7.248,2.875,-10.65M,-,338.51M,23.07M,15.872,33.35M,8.515,2.260,-,-
Asian Micro,0.005,0.006,-,11 May 2019,4.13M,688.31M,32.12%,-0.00,8.16M,SGD 0.0049,SGD 0.0049,-,0.6083333333333334,-,3.542,-,-,0.32M,2.33M,4.29M,3.92M,0.74M,-35.874,-12.673,-,-,4.71M,-0.63M,-9.675,-0.43M,-9.876,-11.629,-,-
Zhongxin Fruit,0.004,0.004,-,11 May 2019,4.22M,1.06B,5.49%,0.00,0.34M,SGD 0.00536,SGD 0.00536,1.5632000000000001,0.1152,1.4248,0.265,-,-,11.08M,-,15.29M,147.62M,6.19M,7.135,7.020,-6.98M,-,23.47M,5.44M,9.204,2.16M,9.200,-7.195,-23.254,-
Polaris,0.003,0.002,-,11 May 2019,34.11M,17.05B,8.86%,-0.00,4.81M,SGD 0.00239,SGD 0.00239,100.0,1.479,-,0.566,-,-,-3.92M,7.14M,30.19M,66.17M,8.45M,-6.744,-6.003,-0.07M,-,23.06M,-3.04M,-13.180,-2.49M,-12.278,-47.326,-,-
King Wan,0.114,0.122,-,11 May 2019,42.60M,349.18M,38.62%,-0.01,0.43M,SGD 0.11564,SGD 0.11564,-,0.5265108841709218,-,0.623,4.098,-,15.17M,5.00M,55.56M,127.95M,8.82M,-6.711,-4.104,-0.88M,-,70.69M,-2.96M,-8.239,-5.13M,-7.256,2.162,-,-
HL Global Ent,0.350,0.385,-,11 May 2019,36.16M,93.92M,34.62%,0.02,0.11M,SGD 0.42743,SGD 0.42743,19.75181818181818,2.78099173553719,12.489090909090908,0.468,7.792,-,-62.73M,-,-26.57M,88.26M,62.73M,2.138,1.841,-0.54M,-,10.74M,1.58M,14.743,1.67M,15.497,10.563,-,-
Koh Eco,0.042,0.042,-,11 May 2019,65.87M,1.56B,20.22%,0.00,0.98M,SGD 0.039,SGD 0.039,9.071,0.2,5.238,0.727,2.288,1.012,26.21M,1.81M,92.08M,250.10M,21.32M,7.311,2.514,-16.34M,-,328.82M,7.02M,2.135,5.61M,1.806,-,-,-
AVIC,0.095,0.096,-,11 May 2019,27.40M,285.58M,24.72%,0.02,0.38M,SGD 0.10111,SGD 0.10111,5.756768292682927,0.3100498215348007,3.2230487804878045,0.763,-,-,455.40M,331.82M,482.80M,"3,106.78M",243.33M,15.927,1.293,-2.17M,-,118.80M,160.00M,27.226,5.51M,6.604,-0.458,66.704,-
Ocean Sky Intl,0.070,0.068,-,11 May 2019,29.28M,430.58M,21.55%,-0.02,0.98M,SGD 0.05089,SGD 0.05089,-,-,-,0.535,-,-,-10.74M,22.55M,18.54M,76.91M,23.91M,-15.877,-,-0.14M,-,-,-9.05M,-,-,-,86.472,-,-
Acma,0.193,0.181,-,11 May 2019,7.67M,42.39M,43.54%,-0.06,0.14M,SGD 0.20176,SGD 0.20176,-,0.09095937242452919,-,0.305,-,-,9.33M,5.89M,17.01M,73.01M,6.89M,-11.840,-4.650,-1.61M,-,95.93M,-3.22M,-3.355,-3.23M,-3.656,7.985,-,-
Advancer Global,0.160,0.181,-,11 May 2019,45.68M,251.35M,10.93%,0.01,0.17M,SGD 0.20146,SGD 0.20146,24.515652173913047,0.5134215500945181,15.091304347826089,1.040,2.210,-,-24.82M,2.35M,20.86M,53.26M,26.01M,4.087,3.183,-0.76M,-,67.28M,1.51M,2.249,1.34M,2.073,9.362,-15.554,-
BMM,0.007,0.009,-,11 May 2019,4.76M,529.41M,53.27%,-0.00,1.51M,SGD 0.01096,SGD 0.01096,-,3.13841975308642,-,-,-,-,-0.56M,-,-,32.58M,2.75M,-,-40.557,-1.90M,-,0.92M,-11.14M,-245.365,-2.06M,-245.409,-57.385,-,-
Intl Cement,0.035,0.040,-,11 May 2019,226.55M,5.66B,7.46%,0.00,2.33M,SGD 0.03622,SGD 0.03622,12.046282051282052,1.5987015121630508,5.785769230769231,1.163,-,-,-11.18M,0.05M,215.38M,292.75M,13.03M,8.526,9.259,-38.07M,-,114.11M,31.23M,27.373,16.39M,23.363,-18.434,-17.496,-
Asiatic,0.007,0.008,-,11 May 2019,10.60M,1.32B,18.92%,0.00,1.65M,SGD 0.00858,SGD 0.00858,10.7695,0.22126562499999997,2.8831249999999997,0.183,-,-,24.44M,1.20M,34.54M,99.86M,1.46M,1.619,1.261,-0.44M,-,36.72M,2.68M,6.852,0.87M,3.510,-34.401,-10.516,-
LifeBrandz,0.004,0.006,-,11 May 2019,3.22M,684.98M,44.15%,-0.01,2.98M,SGD 0.00708,SGD 0.00708,-,1.5573333333333332,-,1.447,-,-,-0.73M,0.27M,1.50M,4.27M,1.76M,-114.021,-105.495,-0.34M,-,3.68M,-2.89M,-94.314,-3.42M,-94.532,-47.005,-,-
New Toyo,0.225,0.230,-,11 May 2019,101.07M,439.42M,36.26%,0.01,0.56M,SGD 0.22329,SGD 0.22329,23.437173913043477,0.3569588846880907,4.496086956521739,0.615,6.522,6.154,24.62M,12.55M,125.69M,330.51M,42.58M,2.535,1.298,-23.62M,-,271.32M,8.34M,3.072,4.22M,1.547,-0.759,-23.170,-
Sin Ghee Huat,0.225,0.225,-,11 May 2019,49.95M,222.00M,29.58%,0.00,0.38M,SGD 0.23724,SGD 0.23724,28.09,1.015,16.835,0.591,1.333,3.404,-18.82M,-,25.68M,89.39M,26.27M,0.038,2.028,-0.06M,-,49.21M,-0.05M,4.189,1.78M,3.611,-8.878,-62.677,-
Pollux Prop,0.022,0.022,-,11 May 2019,60.71M,2.76B,5.26%,0.01,0.49M,SGD 0.02981,SGD 0.02263,0.926,3.422,1.149,0.322,-,-,172.99M,71.38M,228.44M,387.32M,19.47M,42.476,20.986,-0.46M,-,17.74M,56.32M,334.791,52.05M,293.399,-8.505,291.033,-
GCCP,0.008,0.008,-,11 May 2019,9.55M,1.17B,39.49%,-0.00,1.17M,SGD 0.00874,SGD 0.00874,-,2.620444444444444,-,0.419,-,-,4.94M,10.36M,14.50M,95.94M,0.27M,-11.708,-7.407,-0.40M,-,6.48M,-8.31M,-41.962,-2.78M,-42.881,-,-,-
China Real Estate,0.002,0.002,-,11 May 2019,35.65M,17.82B,34.59%,-0.00,53.03M,SGD 0.00177,SGD 0.00173,-,2.864,-,0.669,-,-,-29.31M,-,9.33M,62.85M,27.66M,-13.214,-7.928,-3.76M,-,12.45M,-4.44M,-37.615,-4.38M,-36.732,88.190,-,-
World Precision,0.157,0.150,-,11 May 2019,59.97M,400.00M,9.33%,0.00,0.34M,SGD 0.13677,SGD 0.13677,50.66808666666667,0.3659007111111111,4.353086666666666,0.278,-,-,3.09M,-,63.06M,"1,563.96M",21.26M,0.575,0.399,-99.33M,-,179.69M,8.45M,0.951,1.24M,0.689,1.761,-42.915,-
Pan Ocean,5.600,5.260,-,11 May 2019,"2,504,457.00M",534.57M,45.07%,284.65,26.28M,SGD 5.38013,SGD 5.38013,17.490950570342203,1.0643149387731496,8.4106463878327,0.947,-,-,"900,376.00M",28.22M,"3,404,833.00M","4,119,496.00M","226,650.00M",6.057,3.710,"-165,445.00M",-,"2,668,353.00M","201,820.00M",7.563,"152,410.00M",5.571,-53.224,-,-
Viking Offshore,0.004,0.005,-,11 May 2019,5.53M,1.10B,43.50%,-0.03,6.15M,SGD 0.00615,SGD 0.00615,-,0.11776,-,0.148,-,-,31.03M,29.11M,36.57M,103.08M,3.61M,-54.772,-23.967,-0.13M,-,30.09M,-8.91M,-29.612,-27.95M,-92.881,-23.249,-,-
ISR Capital,0.003,0.002,-,11 May 2019,7.81M,3.91B,59.50%,-0.00,111.57M,SGD 0.00227,SGD 0.00227,-,10.481,-,0.993,-,-,0.81M,15.09M,8.63M,18.87M,0.15M,-31.475,-15.927,-0.01M,-,0.75M,-1.94M,-260.060,-2.10M,-281.705,-48.517,-,-
P5 Capital,0.012,0.005,-,11 May 2019,2.79M,557.52M,38.23%,-0.00,1.16M,SGD 0.00829,SGD 0.00829,-,1.6646399999999997,-,0.193,-,-,-8.27M,0.40M,-4.27M,18.37M,7.14M,-11.149,-10.809,-0.67M,-,9.65M,-1.66M,-22.884,-2.01M,-20.820,-36.032,-,-
Rich Capital,0.002,-,-,11 May 2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Vashion,0.001,0.001,-,11 May 2019,1.20M,1.20B,28.65%,-0.00,0.59M,SGD 0.00314,SGD 0.00314,-,0.011999999999999999,-,0.193,-,-,-0.90M,0.08M,0.30M,7.26M,0.90M,-38.445,-28.217,-,-,11.06M,-1.79M,-16.156,-1.79M,-16.165,-30.430,-,-
CWX Global,0.002,0.003,-,11 May 2019,11.73M,3.90B,44.62%,-0.00,34.18M,SGD 0.00342,SGD 0.00342,-,0.563111111111111,-,0.141,-,-,24.13M,28.05M,33.90M,116.17M,5.68M,-2.493,-2.387,-1.32M,-,9.26M,-0.30M,-20.554,-3.73M,-40.463,-6.995,-,-
NGSC,0.002,0.002,-,11 May 2019,12.90M,6.42B,41.71%,-0.00,4.13M,SGD 0.001,SGD 0.001,-,-,-,0.757,-,-,-16.80M,-,-2.36M,22.71M,15.26M,-82.072,-,-0.01M,-,-,-27.52M,-,-29.80M,-,-,-,-
Advanced Systems,0.001,0.001,-,11 May 2019,22.32M,22.32B,16.26%,-0.00,24.10M,SGD 0.001,SGD 0.001,-,1.058,-,14.928,-,-,-1.78M,-,17.53M,20.76M,4.80M,-202.528,-19.438,-2.17M,-,21.11M,-4.96M,-17.279,-4.16M,-19.818,-24.129,-,-
Magnus Energy,0.001,0.001,-,11 May 2019,12.63M,12.63B,60.46%,-0.00,3.50M,SGD 0.001,SGD 0.001,-,0.615,-,0.525,-,-,-8.67M,-,4.51M,37.38M,8.68M,-36.511,-29.416,-2.05M,-,20.54M,-10.58M,-52.158,-11.30M,-54.808,-73.400,-,-
SinoCloud,0.002,-,-,11 May 2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tai Sin Electric,0.320,0.320,-,11 May 2019,"40,972.04M",1.11B,15.96%,4.27,5.90M,SGD 0.33146,SGD 0.33146,11.463,1.202,7.614,1.300,0.919,0.886,"9,251.00M",22.11M,"50,223.04M","85,043.00M","4,640.00M",5.916,5.232,"-1,281.00M",-,"34,094.00M","4,081.00M",11.970,"1,836.00M",12.747,2.273,2.974,-
3Cnergy,0.008,0.009,-,11 May 2019,27.60M,3.07B,49.76%,-0.01,0.20M,SGD 0.01128,SGD 0.01128,-,81.99348148148148,-,0.329,-,-,40.30M,38.05M,67.90M,148.11M,22.97M,-45.068,-24.675,-,-,0.27M,-35.25M,"-13,250.000",-38.80M,"-14,586.090",-81.069,-,-
Fuji Offset,0.270,0.255,-,11 May 2019,12.73M,49.91M,12.91%,0.07,0.00M,SGD 0.20471,SGD 0.20471,-,-,-,0.452,1.176,-,-4.59M,0.29M,8.14M,33.11M,4.77M,11.880,-,-0.55M,-,-,1.47M,-,-,-,-6.993,97.341,-
ABR,0.750,0.820,-,11 May 2019,164.82M,201.00M,8.97%,0.01,0.04M,SGD 0.77236,SGD 0.77236,56.39085365853659,1.1025803093396789,18.359451219512195,1.710,3.049,-,-48.61M,0.33M,116.21M,126.02M,49.31M,2.736,2.534,-2.20M,-,125.00M,4.31M,3.446,2.67M,2.580,4.948,-20.612,-
Tung Lok Rest,0.164,0.165,-,11 May 2019,45.28M,274.40M,8.75%,-0.00,0.07M,SGD 0.15619,SGD 0.15619,-,0.5166798163452708,11.353769696969696,3.074,-,-,-8.32M,12.58M,32.43M,32.36M,15.47M,-8.463,4.315,-1.13M,-,86.63M,-1.77M,1.518,-0.33M,1.498,-8.157,-,-
Abundance Intl,0.021,0.021,-,11 May 2019,13.53M,642.75M,13.68%,-0.00,0.09M,SGD 0.01756,SGD 0.01756,-,0.024,-,0.482,-,-,-1.64M,35.34M,11.90M,55.67M,8.53M,-3.304,-1.210,-0.12M,-,560.61M,0.46M,0.112,-1.01M,-0.180,-,-,-
DISA,0.003,0.003,-,11 May 2019,30.12M,10.04B,58.59%,-0.00,62.76M,SGD 0.00356,SGD 0.00356,-,73.995,-,0.916,-,-,-16.02M,0.23M,37.10M,46.07M,5.03M,-33.152,-23.841,-0.54M,-,0.41M,-9.68M,"-2,096.314",-9.74M,"-2,319.902",-63.708,-,-
