code,com_name,price,turnover,market_cap,pe,dividend,yearhigh,yearlow,date_update,day_priceinc,day_perceninc,downside,upside
1960,TBKS HLDGS,0.26,64790.00000000001,260000000.0,0.0,0.0,0.97,0.26,20/04/2020,0.0,0.0,0.0,2.73
872,TUS INTL,0.28,64640.0,577810000.0,0.0,0.0,0.69,0.28,20/04/2020,0.0,0.0,0.0,1.46
4614,CMB 17USDPREF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20/04/2020,0.0,0.0,0.0,0.0
51,HARBOUR CENTRE,8.01,64599.99999999999,5670000000.0,48.52,26.54,14.6,8.01,20/04/2020,0.0,0.0,0.0,0.82
8219,HANVEY GROUP,0.144,63990.0,144000000.0,0.0,0.0,0.285,0.144,20/04/2020,0.004,2.86,0.0,0.98
6182,TWINTEK,0.155,63920.0,124000000.0,155.0,0.0,0.6,0.155,20/04/2020,0.0,0.0,0.0,2.87
280,KING FOOK HOLD,0.255,63290.0,232980000.0,318.75,0.0,0.41,0.255,20/04/2020,0.0,0.0,0.0,0.61
613,PLANETREE INT'L,0.101,63280.0,939830000.0,42.08,0.0,0.23,0.101,20/04/2020,0.0,0.0,0.0,1.28
1747,HOME CONTROL,0.59,62780.0,295960000.0,11.64,26.54,1.05,0.59,20/04/2020,0.0,0.0,0.0,0.78
2189,KATO (HK) HLDGS,0.485,62720.0,485000000.0,9.6,26.54,0.65,0.485,20/04/2020,0.0,0.0,0.0,0.34
8452,FY FINANCIAL,0.6,62680.0,53900000.0,5.45,26.54,1.35,0.6,20/04/2020,0.0,0.0,0.0,1.25
822,KA SHUI INT'L,0.325,62620.0,290470000.0,3.28,0.0,0.59,0.325,20/04/2020,0.005,1.56,0.0,0.82
2448,SPACE GROUP,1.21,62420.0,919600000.0,15.3,0.0,1.45,1.21,20/04/2020,0.06,5.22,0.0,0.2
445,CIMC-TIANDA,0.16,62360.0,2550000000.0,10.0,26.54,0.35,0.16,20/04/2020,0.0,0.0,0.0,1.19
8502,OCEAN LINE PORT,0.26,62240.0,208000000.0,4.59,0.0,0.41,0.26,20/04/2020,0.0,0.0,0.0,0.58
2366,SMI CULTURE,0.084,60930.0,132650000.0,0.0,0.0,0.31,0.084,20/04/2020,0.0,0.0,0.0,2.69
2286,CHEN XING,2.15,60760.0,1280000000.0,10.85,0.0,2.72,2.15,20/04/2020,0.05,2.38,0.0,0.27
1869,LI BAO GE GP,0.247,60320.0,247000000.0,0.0,0.0,0.43,0.247,20/04/2020,0.0,0.0,0.0,0.74
8456,MANSION INTL,0.113,60020.0,52140000.0,0.0,0.0,0.265,0.113,20/04/2020,0.0,0.0,0.0,1.35
2882,HKRH,0.062,60000.0,78530000.0,0.0,0.0,0.18,0.062,20/04/2020,0.0,0.0,0.0,1.9
63,CHINA GRAPHENE,0.195,59970.0,549720000.0,0.0,0.0,0.56,0.195,20/04/2020,0.01,5.41,0.0,1.87
1875,TOT BIOPHARM-B,3.83,59490.0,2180000000.0,0.0,0.0,6.43,3.83,20/04/2020,0.13,3.51,0.0,0.68
60,HK FOOD INV,0.75,59250.0,194680000.0,1.04,0.0,0.9,0.75,20/04/2020,0.0,0.0,0.0,0.2
1148,POWER XINCHEN,0.345,59140.0,442360000.0,59.48,0.0,0.45,0.345,20/04/2020,0.0,0.0,0.0,0.3
755,SHANGHAI ZENDAI,0.038,58950.0,565410000.0,0.0,0.0,0.129,0.038,20/04/2020,0.0,0.0,0.0,2.39
1737,A & S GROUP,0.1,58750.0,100000000.0,200.0,0.0,0.179,0.1,20/04/2020,0.0,0.0,0.0,0.79
1036,VANKE OVERSEAS,2.92,58000.0,1130000000.0,8.53,26.54,5.35,2.92,20/04/2020,0.0,0.0,0.0,0.83
1290,CHINA HUIRONG,1.06,57780.0,1150000000.0,20.95,26.54,1.23,1.06,20/04/2020,0.0,0.0,0.0,0.16
1188,HYBRID KINETIC,0.012,57650.0,244230000.0,0.0,0.0,0.046,0.012,20/04/2020,0.001,9.09,0.0,2.83
6033,TELECOM DIGIT,2.23,57490.0,900360000.0,6.83,26.54,3.3,2.23,20/04/2020,0.0,0.0,0.0,0.48
143,GUOAN INTL,0.073,57210.0,565670000.0,0.0,0.0,0.12,0.073,20/04/2020,0.005,7.35,0.0,0.64
713,WORLD HOUSEWARE,0.31,56760.0,236930000.0,0.0,0.0,0.6,0.31,20/04/2020,0.0,0.0,0.0,0.94
55,NEWAY GROUP,0.196,11280.0,49710000.0,0.0,0.0,0.365,0.196,20/04/2020,-0.001,-0.51,0.0,0.86
166,NEWTIMES ENERGY,0.043,56260.0,376630000.0,0.0,0.0,0.128,0.043,20/04/2020,0.0,0.0,0.0,1.98
418,FOUNDER HOLD,0.35,11150.0,419910000.0,0.0,0.0,0.51,0.35,20/04/2020,0.0,0.0,0.0,0.46
993,HUARONG INT FIN,0.136,56200.0,488030000.0,0.0,0.0,0.78,0.136,20/04/2020,0.001,0.74,0.0,4.74
375,YGM TRADING,2.9,56000.0,481000000.0,5.33,26.54,7.8,2.9,20/04/2020,0.0,0.0,0.0,1.69
1100,MAINLAND HOLD,0.68,55960.0,275610000.0,4.74,26.54,1.16,0.68,20/04/2020,-0.05,-6.85,0.0,0.71
722,UMP,1.23,55800.0,941880000.0,71.93,26.54,2.18,1.23,20/04/2020,0.0,0.0,0.0,0.77
1001,HK SH ALLIANCE,0.37,55370.0,237250000.0,17.05,26.54,0.7,0.37,20/04/2020,0.0,0.0,0.0,0.89
632,CHK OIL,0.53,55260.0,324500000.0,0.0,0.0,3.58,0.53,20/04/2020,-0.01,-1.85,0.0,5.75
3363,ZHENGYE INT'L,0.73,55240.0,365000000.0,4.05,26.54,1.48,0.73,20/04/2020,0.0,0.0,0.0,1.03
1697,SDITC,0.73,54950.0,850250000.0,4.7,26.54,1.3,0.73,20/04/2020,0.0,0.0,0.0,0.78
180,KADER HOLDINGS,0.69,54560.0,655900000.0,0.0,0.0,1.0,0.69,20/04/2020,0.05,7.81,0.0,0.45
8160,GOLDWAY EDU,0.148,53730.0,77330000.0,0.0,0.0,1.5,0.148,20/04/2020,0.002,1.37,0.0,9.14
174,GEMINI INV,0.55,53700.0,248260000.0,0.0,0.0,0.91,0.55,20/04/2020,0.0,0.0,0.0,0.65
1705,B & S INTL HLDG,0.4,53140.0,160000000.0,11.87,26.54,1.02,0.4,20/04/2020,0.0,0.0,0.0,1.55
8193,ASIAPAC FIN INV,0.206,52900.0,120080000.0,0.0,0.0,0.4,0.206,20/04/2020,0.0,0.0,0.0,0.94
1249,TONLY ELEC,5.55,52890.0,1510000000.0,5.41,26.54,7.2,5.55,20/04/2020,-0.11,-1.94,0.0,0.3
8301,MINGWAH HI TECH,0.045,52710.0,9000000.0,0.0,0.0,0.355,0.045,20/04/2020,0.0,0.0,0.0,6.89
605,C FIN SERVICES,0.245,52570.0,1040000000.0,5.61,0.0,0.61,0.245,20/04/2020,0.0,0.0,0.0,1.49
1959,CENT UNIT HLDG,0.46,52480.0,230000000.0,5.11,0.0,1.3,0.46,20/04/2020,0.01,2.22,0.0,1.83
8023,KWONG MAN KEE,0.4,52380.0,240000000.0,24.1,26.54,0.6,0.4,20/04/2020,0.0,0.0,0.0,0.5
156,LIPPO CHINA RES,0.163,52320.0,1490000000.0,0.0,26.54,0.189,0.163,20/04/2020,0.0,0.0,0.0,0.16
3877,CSSC SHIPPING,1.07,52200.0,6560000000.0,6.58,26.54,1.45,1.07,20/04/2020,0.0,0.0,0.0,0.36
8405,HANG CHI HLDG,0.89,52120.0,356000000.0,12.61,26.54,1.16,0.89,20/04/2020,0.0,0.0,0.0,0.3
222,MIN XIN HOLD,2.66,52000.0,1580000000.0,2.78,26.54,5.29,2.66,20/04/2020,0.0,0.0,0.0,0.99
8078,C CREATIVE DIGI,0.047,51600.0,12750000.0,0.0,0.0,0.65,0.047,20/04/2020,0.0,0.0,0.0,12.83
8448,UNI PRINTSHOP,0.1,51260.0,90000000.0,0.0,0.0,0.144,0.1,20/04/2020,0.0,0.0,0.0,0.44
1891,HENG HUP,0.109,51180.0,109000000.0,8.65,26.54,0.312,0.109,20/04/2020,0.0,0.0,0.0,1.86
117,TIANLI HOLDINGS,0.395,50760.0,294170000.0,0.0,0.0,0.96,0.395,20/04/2020,0.0,0.0,0.0,1.43
8430,C&N HOLDINGS,0.05,50630.0,32000000.0,0.0,0.0,0.14,0.05,20/04/2020,0.0,0.0,0.0,1.8
1289,SUNLIT SCI,0.95,50480.0,30400000.0,13.73,0.0,2.2,0.95,20/04/2020,0.0,0.0,0.0,1.32
6888,FREETECH,0.16,50140.0,172640000.0,41.03,0.0,0.405,0.16,20/04/2020,0.0,0.0,0.0,1.53
1401,SPROCOMM INTEL,0.485,50000.0,485000000.0,8.88,0.0,1.05,0.485,20/04/2020,0.0,0.0,0.0,1.16
2080,AUX INTL,0.435,49990.0,163110000.0,0.0,0.0,1.19,0.435,20/04/2020,-0.015,-3.33,0.0,1.74
1173,VEEKO INT'L,0.053,49740.0,133449999.99999999,0.0,26.54,0.25,0.053,20/04/2020,0.001,1.92,0.0,3.72
1103,DASHENG AGR FIN,0.011,49630.0,68220000.0,0.0,0.0,0.042,0.011,20/04/2020,0.0,0.0,0.0,2.82
4615,BOJZ 17USDPREF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20/04/2020,0.0,0.0,0.0,0.0
6898,CHINA ALUMCAN,0.5,49510.0,450890000.0,11.93,26.54,0.889,0.5,20/04/2020,0.0,0.0,0.0,0.78
841,CASSAVA RES,0.238,49080.0,139160000.0,5.34,0.0,0.465,0.238,20/04/2020,0.0,0.0,0.0,0.95
1020,CYBERNAUT INT'L,0.137,48940.0,544630000.0,0.0,0.0,0.232,0.137,20/04/2020,0.0,0.0,0.0,0.69
8035,JANCO HOLDINGS,0.24,48890.0,144000000.0,0.0,0.0,0.245,0.24,20/04/2020,0.0,0.0,0.0,0.02
1425,JUSTIN ALLEN H,0.305,48800.0,381250000.0,5.55,26.54,0.51,0.305,20/04/2020,0.005,1.67,0.0,0.67
8081,HANG TAI YUE GP,0.022,48640.0,117390000.0,0.0,0.0,0.033,0.022,20/04/2020,-0.001,-4.35,0.0,0.5
243,QPL INT'L,0.02,48620.0,45120000.0,0.0,0.0,0.068,0.02,20/04/2020,-0.001,-4.76,0.0,2.4
1553,MAIKE TUBE,1.38,48460.0,598640000.0,4.76,0.0,4.2,1.38,20/04/2020,-0.01,-0.72,0.0,2.04
1903,JBB BUILDERS,0.66,48440.0,330000000.0,7.07,26.54,1.33,0.66,20/04/2020,0.04,6.45,0.0,1.02
476,CH DYNAMICS,0.05,46960.0,342740000.0,0.0,0.0,0.149,0.05,20/04/2020,-0.002,-3.85,0.0,1.98
1906,BONNY HLDG,0.56,46900.0,672000000.0,0.0,0.0,0.94,0.56,20/04/2020,0.01,1.82,0.0,0.68
1132,ORANGE SKY G H,0.23,46860.0,643920000.0,0.0,0.0,0.345,0.23,20/04/2020,0.0,0.0,0.0,0.5
1854,GOAL FORWARD,0.1,46800.0,126000000.0,8.0,0.0,0.285,0.1,20/04/2020,0.0,0.0,0.0,1.85
2083,NATURE HOME,1.21,46790.0,1660000000.0,9.4,0.0,1.5,1.21,20/04/2020,-0.07,-5.47,0.0,0.24
3822,SAM WOO CONS,0.105,46500.0,176400000.0,0.0,0.0,0.285,0.105,20/04/2020,0.0,0.0,0.0,1.71
334,CH DISPLAY OPT,0.42,46180.0,887920000.0,15.38,0.0,0.98,0.42,20/04/2020,-0.015,-3.45,0.0,1.33
926,BESUNYEN,0.285,46000.0,464600000.0,2.56,26.54,0.455,0.285,20/04/2020,0.0,0.0,0.0,0.6
1673,HUAZHANG TECH,2.56,46000.0,1870000000.0,0.0,0.0,4.27,2.56,20/04/2020,0.37,16.89,0.0,0.67
8365,VBG INT'L,0.335,45870.0,171920000.0,0.0,26.54,0.58,0.335,20/04/2020,0.0,0.0,0.0,0.73
8645,NOMAD TECH,0.081,45550.0,48600000.0,0.0,0.0,0.43,0.081,20/04/2020,0.001,1.25,0.0,4.31
8321,TAI KAM HLDGS,0.052,45390.0,41600000.0,11.3,0.0,0.092,0.052,20/04/2020,0.0,0.0,0.0,0.77
8146,GRACEWINE,0.206,45180.0,164800000.0,0.0,0.0,0.445,0.206,20/04/2020,0.0,0.0,0.0,1.16
3778,CHINA WEAVING,0.345,45040.0,432060000.0,0.0,26.54,1.4,0.345,20/04/2020,0.0,0.0,0.0,3.06
111,CINDA INTL HLDG,0.345,44910.0,221210000.0,4.29,0.0,0.72,0.345,20/04/2020,0.0,0.0,0.0,1.09
57,CHEN HSONG HOLD,1.92,44900.0,1210000000.0,13.41,26.54,3.1,1.92,20/04/2020,0.0,0.0,0.0,0.61
8646,CHINA HONGGUANG,0.96,44640.0,288000000.0,7.42,0.0,1.0,0.96,20/04/2020,0.14,17.07,0.0,0.04
3689,KANGHUA HEALTH,3.21,44610.0,270900000.0,13.23,0.0,6.33,3.21,20/04/2020,0.01,0.31,0.0,0.97
1023,SITOY GROUP,0.56,44090.0,540640000.0,4.32,26.54,1.85,0.56,20/04/2020,0.0,0.0,0.0,2.3
976,CHIHO ENV,0.248,43930.0,398070000.0,0.0,0.0,1.24,0.248,20/04/2020,0.0,0.0,0.0,4.0
1469,GET NICE FIN,0.67,43810.0,1670000000.0,12.59,26.54,1.1,0.67,20/04/2020,0.0,0.0,0.0,0.64
217,CHINA CHENGTONG,0.196,43780.0,1130000000.0,23.9,0.0,0.31,0.196,20/04/2020,0.008,4.26,0.0,0.58
8295,ZZ CAP INTL,0.73,43000.0,2590000000.0,0.0,0.0,0.86,0.73,20/04/2020,0.0,0.0,0.0,0.18
1758,BOJUN EDU,0.405,42940.0,332850000.0,11.28,0.0,1.35,0.405,20/04/2020,-0.015,-3.57,0.0,2.33
1637,SH GROUP HLDG,0.29,42600.0,116000000.0,5.11,26.54,0.53,0.29,20/04/2020,0.0,0.0,0.0,0.83
8226,KOALA FIN GP,0.022,42550.0,61230000.0,6.67,0.0,0.048,0.022,20/04/2020,0.0,0.0,0.0,1.18
8167,NEO TELEMEDIA,0.139,42480.0,1320000000.0,0.0,0.0,0.199,0.139,20/04/2020,0.0,0.0,0.0,0.43
703,FUTURE BRIGHT,0.193,41350.0,134000000.0,0.0,0.0,0.67,0.193,20/04/2020,0.0,0.0,0.0,2.47
1627,ABLE ENG HLDGS,0.33,41240.0,660000000.0,4.67,26.54,0.51,0.33,20/04/2020,-0.02,-5.71,0.0,0.55
2302,CNNC INT'L,2.45,40920.0,1190000000.0,0.0,0.0,3.05,2.45,20/04/2020,0.0,0.0,0.0,0.24
1985,MICROWARE,0.75,40320.0,225000000.0,7.79,26.54,1.0,0.75,20/04/2020,0.0,0.0,0.0,0.33
33,CLOUD COPPER,0.102,40190.0,95650000.0,0.0,0.0,2.36,0.102,20/04/2020,-0.001,-0.97,0.0,22.14
1443,FULUM GP HLDG,0.23,40100.0,299000000.0,11.73,26.54,0.56,0.23,20/04/2020,0.0,0.0,0.0,1.43
8428,CBK HOLDINGS,0.21,39750.0,252000000.0,0.0,0.0,0.33,0.21,20/04/2020,-0.01,-4.55,0.0,0.57
2323,HKBRIDGE FIN,0.62,39440.0,1360000000.0,0.0,0.0,0.83,0.62,20/04/2020,0.08,14.81,0.0,0.34
6163,GEMILANG INTL,1.09,39380.0,273980000.0,9.5,26.54,1.9,1.09,20/04/2020,-0.01,-0.91,0.0,0.74
8227,HAITIAN ANTENNA,1.91,39070.0,1230000000.0,0.0,0.0,4.9,1.91,20/04/2020,0.0,0.0,0.0,1.57
8075,MEDIA ASIA,0.021,38930.0,44850000.0,0.0,0.0,0.098,0.021,20/04/2020,0.0,0.0,0.0,3.67
8216,MAXICITY,0.247,38910.0,98800000.0,10.98,0.0,0.52,0.247,20/04/2020,-0.013,-5.0,0.0,1.11
208,POLYTEC ASSET,0.84,38700.0,3720000000.0,5.27,26.54,1.18,0.84,20/04/2020,0.0,0.0,0.0,0.4
2277,HUARONG INV,0.28,38300.0,508480000.0,0.0,0.0,0.45,0.28,20/04/2020,0.0,0.0,0.0,0.61
1365,RUNDONG AUTO,0.23,38130.0,217680000.0,0.0,0.0,2.66,0.23,20/04/2020,0.0,0.0,0.0,10.57
6893,HINSANG GROUP,0.7,38060.0,764250000.0,162.79,0.0,1.0,0.7,20/04/2020,-0.01,-1.41,0.0,0.43
2000,SIM TECH,0.22,38040.0,532820000.00000006,0.0,0.0,0.355,0.22,20/04/2020,0.005,2.33,0.0,0.61
1470,PROSPER ONE,0.101,37540.0,80800000.0,0.0,0.0,0.495,0.101,20/04/2020,0.0,0.0,0.0,3.9
1102,ENVIRO ENERGY,0.233,37200.0,105400000.0,0.0,0.0,1.26,0.233,20/04/2020,-0.027,-10.38,0.0,4.41
897,WAI YUEN TONG,0.28,37050.0,344860000.0,4.68,0.0,0.44,0.28,20/04/2020,0.0,0.0,0.0,0.57
1495,JIYIHOUSEHOLD,0.71,36740.0,490890000.0,34.47,0.0,0.99,0.71,20/04/2020,-0.02,-2.74,0.0,0.39
8413,ASIA GROCERY,0.5,36450.0,581000000.0,147.06,0.0,0.85,0.5,20/04/2020,0.0,0.0,0.0,0.7
348,CHINAHEALTHWISE,0.026,36330.0,202670000.0,0.0,0.0,0.065,0.026,20/04/2020,-0.003,-10.34,0.0,1.5
1905,HAITONG UT,1.38,36180.0,7990000000.0,7.72,26.54,1.95,1.38,20/04/2020,0.0,0.0,0.0,0.41
8013,ECI TECH,0.052,36160.0,83200000.0,104.0,0.0,0.22,0.052,20/04/2020,0.0,0.0,0.0,3.23
9918,WISE ALLY INTL,0.0,36150.0,246000000.0,5.52,26.54,0.285,0.0,18/04/2020,0.003,2.5,0.0,0.0
8526,WING FUNG GROUP,0.42,35650.0,241080000.0,11.32,0.0,0.68,0.42,20/04/2020,0.0,0.0,0.0,0.62
1630,KIN SHING HLDGS,0.07,35550.0,105000000.0,0.0,0.0,0.265,0.07,20/04/2020,0.0,0.0,0.0,2.79
3666,TANSH,0.105,35500.0,232360000.0,0.0,0.0,0.3,0.105,20/04/2020,-0.003,-2.78,0.0,1.86
4605,BOCOM 15USDPREF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20/04/2020,0.0,0.0,0.0,0.0
8481,SHENGLONG INTL,0.37,35500.0,185000000.0,8.79,0.0,0.59,0.37,20/04/2020,-0.005,-1.33,0.0,0.59
2371,CL EDU FIN,0.035,35350.0,208670000.0,0.0,0.0,0.067,0.035,20/04/2020,0.0,0.0,0.0,0.91
2310,FOREBASE INTL,0.168,35320.0,122400000.0,0.0,0.0,0.55,0.168,20/04/2020,0.0,0.0,0.0,2.27
1615,AB BUILDERS,0.21,35230.0,126000000.0,6.42,0.0,0.365,0.21,20/04/2020,0.0,0.0,0.0,0.74
8370,ZHI SHENG GP,0.275,35160.0,249510000.0,0.0,0.0,0.42,0.275,20/04/2020,0.0,0.0,0.0,0.53
513,CONTINENTAL H,0.069,35050.0,471350000.0,10.78,26.54,0.105,0.069,20/04/2020,0.0,0.0,0.0,0.52
252,SE ASIA PPT,3.5,35000.0,788970000.0,0.0,26.54,3.52,3.5,20/04/2020,0.0,0.0,0.0,0.01
731,SAMSON PAPER,0.375,34930.0,427900000.0,4.08,26.54,0.6,0.375,20/04/2020,0.0,0.0,0.0,0.6
311,LUEN THAI,0.41,34900.0,423980000.0,2.16,26.54,0.96,0.41,20/04/2020,0.0,0.0,0.0,1.34
505,HUAN YUE INTER,0.81,34680.0,693000000.0,10.67,0.0,0.9,0.81,20/04/2020,-0.05,-5.81,0.0,0.11
1979,TEN PAO GROUP,0.73,34520.0,730330000.0,4.13,26.54,1.19,0.73,20/04/2020,0.0,0.0,0.0,0.63
1259,PROSPER FUTURE,0.085,34250.0,153860000.0,0.0,0.0,0.213,0.085,20/04/2020,-0.001,-1.16,0.0,1.51
889,DATRONIX HOLD,0.63,33460.0,201600000.0,11.43,26.54,1.19,0.63,20/04/2020,0.0,0.0,0.0,0.89
226,LIPPO,2.52,33110.0,1240000000.0,0.0,26.54,3.46,2.52,20/04/2020,0.0,0.0,0.0,0.37
574,PASHUN INT'L,0.07,33030.0,103240000.0,0.0,0.0,0.42,0.07,20/04/2020,0.002,2.94,0.0,5.0
105,ASSO INT HOTELS,16.5,33000.0,5940000000.0,40.0,26.54,23.0,16.5,20/04/2020,0.0,0.0,0.0,0.39
1916,JIANGXI BANK,3.45,32970.0,4640000000.0,9.25,26.54,6.54,3.45,20/04/2020,-0.03,-0.86,0.0,0.9
1101,HUARONG ENERGY,0.068,32940.0,324390000.0,5.23,0.0,0.16,0.068,20/04/2020,-0.005,-6.85,0.0,1.35
2789,YUANDA CHINA,0.061,32890.0,378730000.0,3.86,0.0,0.12,0.061,20/04/2020,-0.002,-3.17,0.0,0.97
693,TAN CHONG INT'L,1.85,32850.0,3720000000.0,17.49,26.54,2.52,1.85,20/04/2020,0.0,0.0,0.0,0.36
1063,SUNCORPTECH-NEW,0.067,32790.0,50970000.0,0.0,0.0,0.48,0.067,20/04/2020,-0.003,-4.29,0.0,6.16
593,DREAMEAST,1.9,32580.0,542430000.0,0.0,0.0,8.38,1.9,20/04/2020,0.0,0.0,0.0,3.41
1711,ULFERTS,0.096,31950.0,76800000.0,0.0,0.0,0.31,0.096,20/04/2020,0.0,0.0,0.0,2.23
261,GBA INV HLDGS,0.01,31840.0,1830000000.0,0.0,0.0,0.01,0.01,20/04/2020,0.0,0.0,0.0,0.0
1393,HIDILI INDUSTRY,0.223,31630.0,456160000.0,0.0,0.0,0.37,0.223,20/04/2020,-0.006,-2.62,0.0,0.66
1635,DZUG,2.41,31390.0,1280000000.0,12.37,26.54,3.18,2.41,20/04/2020,-0.04,-1.63,0.0,0.32
48,C AUTO INT DECO,0.054,31060.0,21490000.0,0.0,0.0,0.36,0.054,20/04/2020,0.0,0.0,0.0,5.67
8173,UNION ASIA ENT,0.028,30760.0,34180000.0,0.0,0.0,0.21,0.028,20/04/2020,0.005,21.74,0.0,6.5
2885,PEIPORT HOLD,0.355,30730.0,142000000.0,4.65,0.0,0.57,0.355,20/04/2020,0.0,0.0,0.0,0.61
904,CHINA GREEN,0.136,30440.0,49660000.0,0.0,0.0,0.225,0.136,20/04/2020,0.001,0.74,0.0,0.65
1529,GOAL RISE,0.189,30210.0,151200000.0,14.77,0.0,0.35,0.189,20/04/2020,0.0,0.0,0.0,0.85
758,MACROLINK CAP,0.335,29820.0,404090000.0,0.0,0.0,0.65,0.335,20/04/2020,-0.01,-2.9,0.0,0.94
153,CHINA SAITE,0.101,29810.0,305090000.0,2.31,0.0,0.325,0.101,20/04/2020,-0.012,-10.62,0.0,2.22
524,GREAT WALL B&R,0.09,29580.0,94520000.0,0.0,0.0,0.285,0.09,20/04/2020,0.0,0.0,0.0,2.17
1703,PALACE BANQUET,0.33,29350.0,330000000.0,6.83,0.0,0.6,0.33,20/04/2020,0.0,0.0,0.0,0.82
2163,BROAD HOMES,9.5,29340.0,1150000000.0,4.95,26.54,10.0,9.5,20/04/2020,0.0,0.0,0.0,0.05
8479,JTF INTL,0.47,29320.0,437100000.0,5.72,0.0,0.52,0.47,20/04/2020,-0.005,-1.05,0.0,0.11
862,VISION VALUES,0.295,29020.0,1150000000.0,0.0,0.0,0.4,0.295,20/04/2020,0.0,0.0,0.0,0.36
8480,FURNIWEB,1.04,28840.0,582400000.0,0.0,0.0,3.1,1.04,20/04/2020,0.01,0.97,0.0,1.98
1059,KANTONE HOLDING,0.33,28500.0,65110000.0,26.61,0.0,0.5,0.33,20/04/2020,0.0,0.0,0.0,0.52
622,OSHIDORI,0.58,28410.0,3370000000.0,0.0,26.54,1.26,0.58,20/04/2020,-0.02,-3.33,0.0,1.17
556,PAN ASIA ENVIRO,0.65,28340.0,546000000.0,0.0,0.0,1.39,0.65,20/04/2020,0.0,0.0,0.0,1.14
8223,ZYY,0.96,28080.0,384000000.0,20.82,26.54,1.32,0.96,20/04/2020,-0.07,-6.8,0.0,0.38
2281,XINGLU WATER,1.22,27500.0,262220000.00000003,5.02,26.54,1.58,1.22,20/04/2020,-0.01,-0.81,0.0,0.3
1897,MILLIONHOPE IND,0.65,27340.0,283610000.0,0.61,26.54,0.81,0.65,20/04/2020,0.0,0.0,0.0,0.25
1195,KINGWELL GROUP,0.049,27110.0,141320000.0,0.0,0.0,0.198,0.049,20/04/2020,0.0,0.0,0.0,3.04
8471,REACH NEW HLDGS,0.155,27020.0,124000000.0,0.0,0.0,0.7,0.155,20/04/2020,0.0,0.0,0.0,3.52
510,CASH FIN SER GP,0.025,26800.0,123890000.0,0.0,0.0,0.075,0.025,20/04/2020,0.0,0.0,0.0,2.0
122,CROCODILE,0.375,26790.0,355320000.0,11.61,0.0,0.75,0.375,20/04/2020,0.0,0.0,0.0,1.0
181,FUJIAN HOLDINGS,0.19,26600.0,217650000.0,22.89,0.0,0.222,0.19,20/04/2020,0.0,0.0,0.0,0.17
767,APSR INV,0.05,26550.0,193500000.0,0.0,0.0,0.085,0.05,20/04/2020,0.0,0.0,0.0,0.7
8367,SIMPLICITY HLDG,0.036,26550.0,28800000.0,0.0,0.0,0.108,0.036,20/04/2020,0.002,5.88,0.0,2.0
8403,DOWWAY,0.034,26460.0,68000000.0,0.0,0.0,0.067,0.034,20/04/2020,0.0,0.0,0.0,0.97
1178,HUIYIN HLDGS GP,0.079,26440.0,23510000.0,0.0,0.0,0.6,0.079,20/04/2020,0.0,0.0,0.0,6.59
1808,ENTERPRISE DEV,0.22,26440.0,138990000.0,0.0,0.0,0.82,0.22,20/04/2020,0.0,0.0,0.0,2.73
47,HOP HING GROUP,0.07,26220.0,704930000.0,5.98,26.54,0.17,0.07,20/04/2020,0.0,0.0,0.0,1.43
1172,MAGNUSCONCORDIA,0.091,26180.0,525900000.0,113.75,0.0,0.208,0.091,20/04/2020,0.0,0.0,0.0,1.29
1442,INFINITY L&T,0.315,26150.0,630000000.0,13.46,0.0,0.45,0.315,20/04/2020,0.0,0.0,0.0,0.43
1575,MORRIS HOLD,0.068,25570.0,68000000.0,0.0,0.0,0.37,0.068,20/04/2020,-0.001,-1.45,0.0,4.44
1695,S&P INTL HLDG,0.08,25490.0,86400000.0,0.0,0.0,0.205,0.08,20/04/2020,0.0,0.0,0.0,1.56
706,BEAUTI C HOLD,0.012,25410.0,111170000.0,0.0,0.0,0.038,0.012,20/04/2020,0.0,0.0,0.0,2.17
8208,WMCH GLOBAL,0.315,25410.0,189000000.0,0.0,0.0,0.49,0.315,20/04/2020,0.0,0.0,0.0,0.56
1920,HANDS FORM HLDG,0.137,25330.0,356200000.0,8.4,0.0,0.221,0.137,20/04/2020,0.0,0.0,0.0,0.61
1037,MAXNERVA TECH,0.405,25180.0,265209999.99999997,2.1,0.0,0.97,0.405,20/04/2020,0.0,0.0,0.0,1.4
1547,IBI GROUP HLDGS,0.265,25080.0,212000000.0,10.15,26.54,0.45,0.265,20/04/2020,0.0,0.0,0.0,0.7
1749,SHANSHAN,0.82,24900.0,27380000.0,0.0,0.0,1.55,0.82,20/04/2020,-0.01,-1.2,0.0,0.89
689,EPI (HOLDINGS),0.061,24770.0,319660000.0,0.0,0.0,0.211,0.061,20/04/2020,0.0,0.0,0.0,2.46
8206,S ROBOT EDU,0.205,24760.0,388610000.0,6.61,0.0,0.38,0.205,20/04/2020,0.006,3.02,0.0,0.85
910,CHINA SANDI,0.54,24190.0,2740000000.0,5.09,0.0,0.67,0.54,20/04/2020,0.0,0.0,0.0,0.24
8051,CIRCUTECH,7.5,24000.0,175750000.0,70.62,0.0,9.88,7.5,20/04/2020,0.0,0.0,0.0,0.32
8037,CH BIOTECH SER,1.19,23700.0,1150000000.0,0.0,0.0,1.69,1.19,20/04/2020,0.03,2.59,0.0,0.42
